hour,Denver_Res_mw,Denver_Com_mw,Denver_Ind_mw,Denver_mw,East_Res_mw,East_Com_mw,East_Ind_mw,East_mw,Mountain_Res_mw,Mountain_Com_mw,Mountain_Ind_mw,Mountain_mw,North_Res_mw,North_Com_mw,North_Ind_mw,North_mw,South_Res_mw,South_Com_mw,South_Ind_mw,South_mw,West_Res_mw,West_Com_mw,West_Ind_mw,West_mw
4505,1956.895259160221,2159.318577836407,1039.4112268398396,5155.625063836467,114.27124076804506,97.1799402737844,119.57128029301526,331.0224613348447,55.90418706357577,103.35450872250216,36.86347137556596,196.1221671616439,458.3379590642022,378.8663954721938,293.49690136159853,1130.7012558979945,678.8699620985157,463.5137144943828,271.6720699103928,1414.0557465032912,341.44093742985586,268.80390331542475,219.82344650020522,830.0682872454859
4506,2001.9126246322714,2113.835470769122,1051.6898646667994,5167.437960068193,118.33700595476519,99.46125460997848,120.9837842253497,338.7820447900933,61.56183163490617,103.65061872413425,37.298942152075874,202.5113925111163,472.20806526618236,373.99828721811446,296.9640008714918,1143.1703533557886,732.092007732875,458.3484001295644,274.88135115345966,1465.321759015899,358.809000576282,266.7547347640295,222.42023631327694,847.9839716535885
4507,1991.899236553081,2014.3339994796797,1078.7733147175516,5085.006550750312,122.44903892439157,99.26957622551377,124.09939690462217,345.8180120545275,61.55201027632823,101.70329975515037,38.259476308256694,201.51478633973528,478.59452275424746,351.81399378746397,304.6115117534406,1135.0200282951519,759.140253718079,452.0689869413723,281.96018265499424,1493.1694233144456,368.5400368277385,259.38626622648417,228.14807259167986,856.0743756459026
4508,1986.9059623113337,1846.0878025336162,1088.7417182313627,4921.735483076312,121.11027970291934,82.22577771487637,125.24613723207435,328.5821946498701,58.14112564595549,95.35419330269679,38.61301295294803,192.1083319016003,467.84779539429,315.5863418532621,307.42627406048314,1090.8604113080353,750.5749252885813,418.3420835762287,284.56563538281665,1453.4826442476267,364.5651152484501,230.82048091133163,230.25627458135142,825.6418707411331
4509,1877.643514339148,1681.5833869137189,1076.6307925210065,4635.8576937738735,111.77378470109335,73.57554643569655,123.85292648417465,309.20225762096453,60.19075234304106,88.82986923282456,38.18349020802572,187.20411178389134,456.2021186581353,283.1360638670816,304.00653115524534,1043.3447136804623,714.2405755757284,383.46117476351765,281.40018924244083,1379.1019395816868,347.8605032439183,211.3630998125509,227.6949539401913,786.9185569966605
4510,1797.8929107980027,1583.8912208448965,1086.0215522036895,4467.805683846589,105.35223179797997,70.80109102968042,124.93321610313164,301.086538930792,51.99354404758714,85.93459788966805,38.51654029620871,176.4446822334639,414.7808260720743,258.9551199367206,306.6581850888656,980.3941310976605,677.4048571782611,367.7938405958355,283.85466255882216,1329.0533603329188,330.08133148855273,199.2579896129816,229.6809909440235,759.0203120455578
4511,1708.2920193725759,1494.2330718057208,847.3091135353477,4049.834204713645,100.91447069823802,65.86517864495464,97.47233134799743,264.25198069119006,48.07797893095059,84.78008349963635,30.05043090407118,162.90849333465812,395.54034756900603,239.82286833842565,239.25333197924593,874.6165478866776,647.1228506921858,346.5917162042566,221.4621266194553,1215.1766935158978,316.2329907106497,193.09216776612521,179.19607252527197,688.5212310020469
4512,1482.697170884097,1344.125164933211,897.4103112712652,3724.2326470885732,83.05389678051384,54.994596755473886,103.23584842651773,241.28434196250544,41.25375962158366,73.6688133221998,31.827306139712782,146.74987908349624,336.5725494454594,209.56154166546432,253.40032780755084,799.5344189184746,553.5132180203173,305.9433366279012,234.55713246741877,1094.0136871156371,269.52085978977686,168.51105448543245,189.79189607971074,627.82381035492
4513,1201.20629217275,1239.8871893204764,866.6328509777063,3307.7263324709324,65.64703528874485,46.264800096779666,99.6952860038306,211.60712138935511,32.636933619144116,63.51635654785129,30.735761236937694,126.8890514039331,271.36732125459395,185.3406289697207,244.70974510583923,701.417695330154,435.0082320228575,269.5400794016453,226.51279339484836,931.0611048193512,209.64753253135876,147.45684997937892,183.28281938171986,540.3872018924575
4514,995.1960834172497,1129.0916456233733,840.5906077165866,2964.8783367572096,51.76525007991163,40.736391391914005,96.6994511619254,189.20109263375105,26.852884294429607,58.936393901586264,29.812154233066323,115.6014324290822,217.29751227348837,168.45178282937832,237.3562381354731,623.1055332383397,363.2302758619811,245.28147106792318,219.70610327147094,828.2178502013753,175.94875976935538,132.3442650948749,177.7751862905697,486.0682111548
4515,861.9033785205106,1032.5372712147528,834.6061659306166,2729.04681566588,45.17592381676613,37.37639836251243,96.01101587499566,178.56333805427423,23.03953812017557,55.00739393282929,29.59991167422215,107.64684372722701,191.4562459906175,157.17155091769015,235.66642078964625,584.294217697954,308.753466366114,221.8785767481064,218.14194305723527,748.7739861714557,148.61981555833518,122.05756663088805,176.5095461042775,447.1869282935007
4516,782.7875861439742,1001.9540784999876,827.5087273028217,2612.2503919467836,39.76522725390626,36.43100671669084,95.19454420179015,171.39077817238723,21.795764189939398,54.377718892330314,29.348195876913504,105.52167895918322,169.06128702753008,151.72976806799633,233.66232828893783,554.4533833844642,271.4182365098894,212.8614874299701,216.28687761895125,700.5666015588108,133.33758448559195,118.1448265355433,175.00851996544213,426.4909309865774
4517,722.9580532237449,977.1810463629474,794.6379313047922,2494.7770308914846,36.892615623401184,34.994575589794856,91.41316965027153,163.30036086346757,20.775127573682333,53.139629079960784,28.182409308444832,102.09716596208794,152.6496736479113,145.44373343664657,224.3806537008708,522.4740607854286,246.12692751686797,206.25293359394317,207.69540106203797,660.0752621728491,122.73568138643823,114.41410899857294,168.0567269898546,405.20651737486577
4518,680.5373250923022,966.5116558936425,714.7180554470714,2361.767036433016,34.2844093911837,34.699133928587784,82.2193860635574,151.20292938332886,20.387122940450322,51.610095978489504,25.34799307361438,97.3452119925542,140.66503809323459,143.5104851125098,201.813804973674,485.9893281794184,230.7563257884561,201.6519286819008,186.8066541054937,619.2149085758506,113.64871592353398,111.36534473660734,151.15459807180724,376.16865873194854
4519,668.0235573782006,965.5254478737564,707.2150490127318,2340.764054264689,32.82729019105109,33.378594432695195,81.35625887940301,147.5621435031493,22.42317069951471,56.39283907293774,25.081893520539623,103.89790329299207,135.53959220379988,142.93462990830847,199.69519293398113,478.1694150460895,225.3850163925691,208.1479969578893,184.84558495794818,618.3785983084066,111.47772930198497,115.11649417359305,149.56779903508306,376.1620225106611
4520,754.9943339039609,880.5836613276549,680.6916507850176,2316.2696460166335,36.16207296076332,28.967948177737593,78.30507316780404,143.43509430630496,25.18816621255736,50.643986384931395,24.141222007569006,99.97337460505776,150.26209727239697,121.13567031173004,192.20582299800168,463.6035905821287,255.80092565602646,180.80971572360087,177.91313482510864,614.523776204736,118.75797506157103,96.90280590086287,143.95840723638165,359.61918819881555
4521,985.29129642097,979.5502666932185,678.0430277479439,2642.8845908621324,47.59529144598521,34.062384155372705,78.00038216641921,159.6580577677771,30.10987957653279,53.490352105828364,24.047286674766532,107.6475183571277,193.3581733384478,134.15034406553872,191.45793550729263,518.9664529112791,323.23782043327765,202.50805271334448,177.22086127224176,702.9667344188639,145.9299732270673,105.31536119328429,143.39825411367627,394.64358853402786
4522,1245.8168623001623,1171.6314299703902,678.572857117913,3096.0211493884653,59.49704457808916,43.66958284282592,78.06133241831965,181.22795983923473,33.21584298173986,61.61008259646337,24.06607745680683,118.89200303501005,244.88451767622666,160.61441478989644,191.60754258707092,597.106475053194,403.54474939962023,240.39148658301124,177.35934336472064,821.2955793473521,181.34816628881518,121.77494629373504,143.5103068942853,446.6334194768355
4523,1477.5097500273844,1367.392041170544,677.1533074865939,3522.055098684522,75.33888318068475,54.25582557914171,77.89803096219399,207.49273972202045,36.88927608182318,68.80193903884353,24.015732101812514,129.70694722247922,280.6433399772718,195.8483405885907,191.20670660669782,667.6983871725604,473.23926143772815,284.18544142557664,176.98831409668634,934.4130169599912,209.32061590871777,144.65278337071334,143.2100885741663,497.1834878535974
4524,1622.6405533756358,1518.9007034619515,696.3348029722374,3837.8760598098247,81.48493148643036,65.4660094044368,80.10462245738715,227.05556334825434,41.19797787272074,76.49425051551273,24.696017720744475,142.38824610897794,312.4426550882055,236.13550349394967,196.62295509733042,745.2011136794856,522.3538419122348,322.48888363636644,182.0018029334435,1026.8445284820448,238.98304365499823,167.88406102082348,147.26675290278047,554.1338575786021
4525,1741.2998991063369,1651.3319159497794,706.87106239452,4099.502877450636,93.88058629168586,76.91176718515388,81.31668751507563,252.10904099191538,44.67682925498332,83.92123103849026,25.06969378618368,153.66775407965724,350.98674727419177,266.8494580629152,199.59806197758192,817.4342673146889,560.1492659705606,358.40476824595856,184.75567679246183,1103.309711008981,253.80846633840207,189.41821421783567,149.4950498459145,592.7217304021523
4526,1853.9798648771782,1772.4036240177093,694.9172994254644,4321.300788320352,95.13584808159459,85.6141957615797,79.9415563777347,260.691600220909,47.85760208161254,89.2750478616456,24.64574493161933,161.77839487487748,382.5759257258035,286.01695446528106,196.22269686660894,864.8155770576934,616.0123355110859,386.44105509390204,181.6313084528057,1184.0846990577936,272.3082095746191,210.9244929096515,146.9669673058659,630.1996697901365
4527,1934.0093164663774,1853.1684269277516,679.6093281603412,4466.7870715544705,106.60124780107131,89.36993851976725,78.1805654671165,274.15175178795505,51.94514611490762,93.6696246397567,24.102836652414442,169.7176074070788,409.9323292775776,303.4976835901974,191.9002092732184,905.3302221409934,655.8162110654029,403.3486076230207,177.63024695535697,1236.7950656437806,299.293579334879,229.64448015428422,143.72950852580598,672.6675680149691
4528,1999.4345344923934,1907.3567897716266,659.3225361639338,4566.113860427953,107.35573714291392,93.20915301407757,75.84682341256554,276.41171356955704,53.94003673478078,94.79130326868257,23.383350892831764,172.11469089629512,428.8294675830866,326.72758339500547,186.17185995798602,941.7289109360781,668.6347248771453,412.9494144151175,172.32786553865634,1253.9120048309192,324.2626116388443,239.530915564723,139.43908677556044,703.2326139791277
4529,2093.7255145187632,1951.6295055038277,667.381736549243,4712.736756571834,115.40544664143154,96.95780327251866,76.77393376439348,289.13718367834366,54.65652315793442,96.01058582995611,23.669176266891895,174.33628525478244,468.1391288400327,341.64476336473604,188.44752360242433,998.2314158071931,694.2227381344001,421.50952639799914,174.434307718578,1290.1665722509774,333.14865895552873,237.38389823359432,141.14351439668658,711.6760715858096
4530,2198.371005831463,1965.8247375931699,675.6551279481685,4839.8508713728015,122.36079487734102,98.18917447979447,77.72568411727586,298.27565347441134,57.97110212484426,93.53894587938862,23.962598080258683,175.47264608449157,486.983174903581,341.5985142899337,190.78366802403013,1019.3653572175448,750.7330737823798,414.90018691008424,176.59673324226466,1342.2299939347288,354.38145599599255,235.05627508642792,142.89324093859278,732.3309720210132
4531,2222.4519224157384,1891.8730531208075,689.409899307895,4803.734874844441,124.12491985483048,97.05677117645016,79.30799877691311,300.48968980819376,57.18668216600237,84.31968897551063,24.45042100077719,165.9567921422902,495.14345144691157,326.6360826112845,194.66758102090125,1016.4471150790973,775.4954194271965,398.7425324700541,180.19183315070245,1354.429785047953,366.89279345192455,227.7951651112482,145.8022159121557,740.4901744753284
4532,2080.3679012166444,1624.471831579201,713.845484475493,4418.685217271339,120.78938662544434,78.591058996083,82.11900767094049,281.4994532924678,55.162315997275115,80.66411173284594,25.317046712632955,161.143474442754,483.1981085625067,280.64561482561584,201.56741849086205,965.4111418789846,741.2767680989749,361.8844310045646,186.5785892589044,1289.739788362444,366.3176423920654,199.49221803308436,150.9700594086339,716.7799198337837
4533,1910.339207297118,1418.8552260968302,739.7167271348832,4068.9111605288313,113.6258083703003,67.75420636486416,85.0951710292676,266.47518576443207,51.170055071560355,76.50560060591762,26.234589056411878,153.91024473388984,456.50742676771563,249.0247743063572,208.8726402922377,914.4048413663106,714.801069091521,328.7473510438783,193.3405847645712,1236.8890048999706,336.2290269126125,177.38733301115604,156.44152785132235,670.0578877750909
4534,1801.2007057576739,1368.4058133168087,816.5632547216004,3986.169773796083,103.0804765997678,60.36616717328435,93.93540428088723,257.3820480539394,46.7937723733853,74.20910770200028,28.960006770647414,149.962886846033,427.23327661701836,232.4179173831499,230.5716725373218,890.2228665374901,676.0600166336627,310.0603702012242,213.42604726085656,1199.5464340957435,298.8962032946414,164.91021554035495,172.69367917457166,636.500098009568
4535,1717.9593709634964,1320.705182548821,823.0052523215926,3861.6698058339102,94.38435223540402,54.56070880590736,94.67647564974042,243.6215366910518,43.7876508181199,75.60855857477121,29.188476877566288,148.58468627045738,406.10689048745326,217.56446345612642,232.39068919343867,856.0620431370183,642.2063558448027,293.0445052927303,215.109799347765,1150.360660485298,276.0733351209982,163.31666671737523,174.0560871207334,613.4460889591069
4536,1477.8414937625491,1219.951418923276,873.0661347541745,3570.85904744,81.0258611550831,48.30977563594123,100.43535495611556,229.7709917471399,39.283747796377696,70.32694122909061,30.963922301799148,140.57461132726746,340.06216609498733,196.6730075710892,246.52630125341312,783.2614749194897,540.8799006307926,268.1802085113231,228.1942679399981,1037.2543770821137,233.1408328014364,150.26577026307382,184.64338445504188,568.0499875195521
4537,1191.980196085418,1149.8684626539414,830.1163498244857,3171.965008563845,62.70215606192414,43.897728748389184,95.49451860593837,202.09440341625168,33.168232050022816,64.07032304000197,29.440677096765143,126.67923218678993,267.158260055553,177.7020306856903,234.39863852906862,679.2589292703119,425.0088981177329,248.01171606761588,216.96843482144484,889.9890490067936,194.28782124018107,139.3134976650457,175.56000195359275,509.1613208588195
4538,962.6979166102698,1063.2056498462052,807.4074577570843,2833.311024213559,49.56123139214279,40.00954502715475,92.88214418817246,182.45292060747,26.008238301999995,58.994905630138625,28.635289805305323,113.63843373744393,213.05307930404845,163.40209852621825,227.98636465417397,604.4415424844407,342.551182237284,229.8913954977669,211.03298641179123,783.4755641468421,155.81838584510697,126.01882463479495,170.7573340666636,452.59454454656554
4539,812.6253916028692,1060.1233539639322,799.9023904940943,2672.6511360608956,41.926322919289966,37.7268832621298,92.01877993141983,171.6719861128396,22.317040270898996,52.85137866277251,28.36911716345107,103.53753609712257,177.11317628695363,159.47901739325343,225.8671707015601,562.4593643817672,285.1577432293027,219.02796221713643,209.07137862316628,713.2570840696054,133.85313773823793,119.56880192248124,169.1700991885276,422.59203884924676
4540,721.9387568615172,1037.349416403653,792.5099854818905,2551.798158747061,38.1438337123453,35.39443773589719,91.16837605956526,164.70664750780776,21.37723058732383,50.74316992320619,28.10694016985395,100.22734068038397,153.08768860133353,154.2634068056244,223.77978901020757,531.1308844171655,243.78632927183094,210.493437439874,207.13921749249687,661.4189842042018,113.15468715326212,115.34142645665652,167.60669107271508,396.10280468263375
4541,659.4587182092882,1000.8498061660208,765.8830730510783,2426.1915974263875,35.18047476454905,34.03316467730991,88.10528233170349,157.31892177356247,19.955266178565047,51.207210673270914,27.16259745075785,98.3250743025938,140.52104806810533,150.75468750973513,216.26118993269907,507.5369255105395,226.65058799054893,204.44866630658035,200.17971173711393,631.2789660342432,105.32251206123816,113.36444441845131,161.97540721791583,380.6623636976053
4542,647.9709321886651,1019.799069669152,702.5926032293023,2370.3626050871194,33.76265705294953,33.657224082716375,80.82450422240346,148.24438535806937,20.25121435884916,53.9770779906796,24.917955135593918,99.14624748512267,143.16820770423737,153.65233857225746,198.38996024155267,495.2105065180475,234.88832141032168,203.9232880250275,183.63741115569778,622.449020591047,102.7262535002407,112.38652291982068,148.59020524242877,363.7029816624902
4543,681.9606336725773,1072.9568883488641,700.2182507658409,2455.1357727872823,34.19636837606625,32.6481792137204,80.55136462510843,147.39591221489508,22.44439183321004,61.730358258291375,24.833747007172576,109.00849709867398,152.23941207685726,161.08482206759663,197.71951809818185,511.0437522426357,236.2232391217392,227.09071431953925,183.01682400810023,646.3307774493787,108.48602079203059,120.27261386741444,148.08805717220713,376.84669183165215
4544,829.1730058324007,1192.2590450757846,677.1180237419248,2698.55007465011,38.55569116472673,35.12161832724301,77.89397200803354,151.5712815000033,29.287427561540568,61.83501808629264,24.014480738273196,115.13692638610641,183.66810395140376,167.83896932172948,191.1967435916164,542.7038168647497,294.01691441984434,228.88142860485897,176.97909194504808,699.8774349697514,134.10004214807236,119.39222892462973,143.20262647046923,396.69489754317135
4545,1056.4847047334054,1540.2566744050673,675.1620877582537,3271.903466896726,48.819396389771654,50.690047512422915,77.66896600107536,177.17840990326994,32.99716112707586,71.91033763689983,23.94511205311312,128.85261081708882,217.29131673348348,216.2828932297037,190.6444490467379,624.2186590099251,366.2554371556739,289.42394324078043,176.46786677874726,832.1472471752016,156.9307725344324,143.8331130163784,142.78896864384407,443.55285419465486
4546,1198.4975954303757,2018.7464539786056,680.4244520620315,3897.668501471013,58.344911120024314,72.78376124718108,78.2743352918074,209.4030076590128,33.439905802730436,84.71104259426568,24.13174561148818,142.2826940084843,237.14795297371228,289.87306750882595,192.13037451792067,719.1513950004589,392.1477254548636,385.9099407594877,177.8432967973131,955.9009630116643,175.6639059029913,192.00928545536243,143.9018977984705,511.5750891568242
4547,1284.81499019948,2382.200553333762,679.5201879594199,4346.535731492661,66.30022969624073,93.3696997380224,78.17031100028517,237.84024043454832,34.42133141064514,93.93794889863706,24.09967523067854,152.45895553996075,265.5383674975111,363.2626993632155,191.87503889591096,820.6761057566376,423.5700178560345,460.6140485818191,177.60694828177026,1061.7910147196237,193.34946270125658,240.38857739772575,143.71065640483377,577.4486965038161
4548,1389.81549147812,2626.1736646888894,708.8593970554024,4724.848553222411,77.80385905870124,108.18141715888133,81.54542058521527,267.5306968027978,38.16176351035504,102.47455011856566,25.140211513877784,165.77652514279848,288.7737646048728,417.3727706124747,200.15950488561467,906.3060401029621,490.26889384967467,518.0948296244883,185.2753700371065,1193.6390935112695,209.30025028433477,278.0795732811737,149.91555961785517,637.2953831833636
4549,1479.1059407042696,2755.9083056275545,717.126927550412,4952.141173882236,80.52360381777397,116.68699385633653,82.49649671429981,279.70709438841027,38.114084207641724,112.94195057932654,25.433425466045694,176.48946025301396,313.22546632024853,449.51979428517825,202.49399437306732,965.239254978494,518.222596217006,550.2812431460612,187.43626368980964,1255.9401030528768,221.9355891501383,306.7393778332245,151.66404664640504,680.3390136297678
4550,1592.6064937782712,2839.0552222945353,719.4806376934444,5151.14235376625,85.73062489358433,122.02649162197268,82.76726167043435,290.5243781859914,44.4448785239636,119.20516641802514,25.516901499634297,189.16694644162303,355.86402161274606,478.21127238498303,203.15860777712265,1037.2339017748518,541.0361032632375,564.7464068049898,188.0514555311281,1293.8339655993552,251.57206596819992,327.29002770099635,152.1618291047271,731.0239227739233
4551,1649.059781862074,2816.275054072355,737.1398702296156,5202.474706164045,92.29981579187371,125.25573960549437,84.79873582504959,302.3542912224177,52.25909428146442,121.9935066189233,26.143198961410622,200.39579986179837,374.5133439234627,481.9324669249539,208.1450172904661,1064.5908281388827,566.55812589829,557.6086808176628,192.6670688054975,1316.8338755214504,270.32790688478167,335.07934997921,155.89655243502247,761.3038092990142
4552,1690.755437174911,2747.2902793612375,741.4624000451737,5179.508116581323,96.86354627914545,126.13791949960262,85.29598889563883,308.2974546743869,60.62164075687661,123.81170991280233,26.29650060950838,210.7298512791873,373.7625553940937,477.13957688025414,209.36556318620995,1060.267695460558,581.0697603986459,548.7808253340471,193.79685323722083,1323.647438969914,294.15076661761384,340.054409112394,156.81071747107353,791.0158932010813
4553,1832.1568335699749,2706.462764221476,750.259914627174,5288.8795124186245,107.96536014527877,125.01610417907385,86.30803307488486,319.28949739923746,56.57882923351246,122.11392100010866,26.608510830867733,205.30126106448887,407.040137357769,473.1110098206224,211.84970344064118,1092.0008506190327,613.0463869815239,529.5032135998506,196.09626942096307,1338.6458700023377,318.98296902042273,340.6383164986303,158.6712900010921,818.2925755201451
4554,1997.4054163596882,2614.4906158635586,769.4784621447685,5381.374494368016,115.7091861424107,120.57615998427629,88.51888694360588,324.80423307029287,63.066919521783284,117.61195268097275,27.290110526927165,207.9689827296832,461.5971739680967,469.3257149670452,217.27641425483344,1148.1993031899754,675.5294735146723,505.86318733613643,201.11944258857466,1382.5121034393833,346.53029148731025,334.4157208488379,162.73579040570104,843.6818027418492
4555,2115.8507432304473,2470.2478814268165,782.1864694899609,5368.285094147224,119.90378131145006,112.75840732582668,89.98078447655588,322.6429731138326,69.18848019158753,115.34588837891238,27.74080920413336,212.27517777463328,488.9100196087093,441.2117324056743,220.8647541553309,1150.9865061697146,724.6922519281029,484.33577932949703,204.44094862079388,1413.4689798783938,375.83418527334294,320.5895895540675,165.4233869032522,861.8471617306626
4556,2152.2591567092777,2193.0880262730893,813.9907213202594,5159.337904302626,122.52132568130034,91.13640943572977,93.63946644179912,307.2972015588292,70.35683406810635,107.71008961407011,28.86877001184181,206.93569369401828,479.5453952089547,382.74510040357364,229.84527035650416,1092.1357659690325,737.3785020889077,436.0178953631129,212.75366134081912,1386.15005879284,379.8117642796306,278.6537235583118,172.14961812932106,830.6151059672635
4557,2070.084628988178,1943.6030436509877,824.8196723176744,4838.50734495684,114.1765028695016,76.96175082209011,94.88520200973979,286.0234557013315,67.74796414870906,102.14131157379478,29.252826595812234,199.14210231831606,452.6473937023752,334.1411381783302,232.90302409310837,1019.6915559738138,717.7048397371519,394.20800547272665,215.58403632278885,1327.4968815326674,369.2386973887669,253.44951348718467,174.43981595359412,797.1280268295458
4558,1940.794894374123,1727.018728045242,897.8466479400654,4565.660270359431,106.76206009748043,70.6086813639068,103.28604351079237,280.6567849721796,62.948234381053,93.23273246871182,31.842781135446018,188.02374798521083,424.00680132978056,293.6111457071674,253.52353550142254,971.1414825383705,676.6663434994693,365.359586315047,234.671178268474,1276.6971080829903,348.99782962515513,228.4886265172505,189.88417623591195,767.3706323783175
4559,1768.1030294885338,1515.3195697848112,1121.39548532958,4404.8180846029245,94.24404808848638,58.71917057356071,129.0025453191744,281.96576398122147,59.196028894829574,82.66843139915325,39.771102434422346,181.63556272840518,386.42257916989564,251.97073786164043,316.6466665419536,955.0399835734897,629.097929014345,329.6461037814031,293.10038685448944,1251.8444196502376,336.46690506477944,191.0416190579157,237.16216845606823,764.6706925787634
4560,1511.6137714783888,1335.338440495105,1126.2362005227506,3973.1884124962444,73.29637213058173,47.13701971358071,129.55940914576692,249.99280098992938,49.568314017497684,70.7049717481345,39.94278190194479,160.21606766757697,317.7688067737433,213.35048087952936,318.01353162180186,849.1328192750746,527.0843386936925,286.22814862530055,294.36560997544194,1107.678097294435,288.36381102422865,160.29569542832473,238.18592370308812,686.8454301556415
4561,1231.6160773387628,1229.7293832196856,1143.7813080601047,3605.126768618553,57.00003913284326,41.578325220105114,131.57775464459166,230.15611899754003,41.82143686973897,61.97933807994533,40.565031838046494,144.36580678773078,238.08095286292092,183.50364360106607,322.96771584004006,744.552312304027,419.9268303590817,255.43097128280002,298.95139427177406,974.3091959136557,236.21990203497364,144.60593595174726,241.8965109167783,622.7223489034992
4562,1036.9823221760082,1129.217299016877,1123.2363039761706,3289.4359251690557,47.44347971480672,38.260278848193394,129.21430851421832,214.91806707721844,34.7336011925744,54.40260091816903,39.83638839991313,128.97259051065657,210.34991774754587,165.78342041997797,317.16645558674355,693.2997937542674,344.9527466777608,233.74969749627567,293.5815236741959,872.2839678482324,196.72325075345663,132.39267844872103,237.55148029802868,566.6674095002063
4563,913.9211754678495,1074.515949525853,1110.2276968057001,3098.6648217994025,42.56599583152929,36.82005703174009,127.71783072560412,207.1038835888735,30.0502434517044,51.43222990181471,39.37502873236116,120.85750208588027,181.51365176509734,157.34185008354814,313.493235789829,652.3487376384744,304.1478173073514,219.13908280823225,290.1814495308776,813.4683496464613,178.257985493343,124.9179601939483,234.80031041594629,537.9762561032376
4564,816.8699167865059,1036.2154110208369,1131.6130882311645,2984.6984160385073,38.48969783472564,35.18403106085718,130.17795292390326,203.8516818194861,26.729185061605072,49.07169770274762,40.13347711574518,115.93435988009787,164.9629953680067,153.63135771140068,319.5317948853099,638.1261479647173,270.020569573584,211.06872051115707,295.7709731038177,776.8602631885587,157.45327329852384,120.70550818772882,239.3230732325402,517.4818547187929
4565,757.5980944164597,1000.9590637146472,1119.0164450254347,2877.5736031565416,36.14890636159629,33.99048608805041,128.72886644435584,198.86825889400254,24.315976911270095,49.259086117848696,39.686728048338594,113.26179107745739,152.9048504700997,149.7489320198205,315.97490070043597,618.6286831903562,246.11774755432162,203.2679336241379,292.4785744407517,741.8642556192112,140.89710583390556,118.43595106256234,236.65902896178923,495.99208585825716
4566,731.6490228442356,1016.3871490158,1128.7613646711918,2876.7975365312277,33.70799203929348,33.74658963628965,129.84989774391028,197.30447941949342,23.632068375055223,51.2181628467329,40.03233867591546,114.88256989770358,143.62799142078222,151.91538628790332,318.72655822172635,614.2699359304119,236.80272018979187,201.47108384406036,295.02561494109574,733.2994189749479,132.46875432434103,116.56685021823353,238.71996669950332,487.75557124207785
4567,751.5947489440938,1077.394750242595,1151.9293056021932,2980.918804788882,36.899096643308255,32.427413471162865,132.51508000030668,201.8415901147778,23.778437625520223,59.25116623949751,40.854006467533765,123.8836103325515,149.82911970835988,159.05693797737223,325.26845299695486,634.154510682687,243.4925918770102,224.76027046840565,301.081045463453,769.3339078088688,132.7879749902353,124.62045217112801,243.61971810901025,501.02814527037356
4568,920.7732707655477,1188.613048514262,1159.4940061126415,3268.8803253924516,43.06068009234894,35.233978947750124,133.38530431741128,211.67996335751036,27.37895625439628,60.519201027286904,41.122294045665356,129.02045132734855,183.78718822758984,166.49169932014405,327.4044854951754,677.6833730429094,297.08627465264806,225.92382631750104,303.05823966037735,826.0683406305264,157.01185746788545,123.37021971811356,245.21956472891299,525.6016419149121
4569,1123.40648098882,1551.0994733232683,1165.0209080506943,3839.5268623627826,53.64552286184065,51.134598852786034,134.02110535911848,238.80122707374517,32.30994640212478,71.85105221563346,41.31830962268429,145.47930824044252,215.94702877131633,216.39463536015745,328.9651080390358,761.3067721705095,366.2338496198971,282.16256874025936,304.50281217501873,952.8992305351753,186.78064734983354,148.0833334358879,246.38844053198204,581.2524213177035
4570,1225.9391268228972,2027.108200633889,1156.6081837152924,4409.655511172079,61.32421173220746,73.2606628545462,133.05332649204334,267.638201078797,32.71383605761829,86.23976064370727,41.01994626589095,159.9735429672165,243.79219321430136,288.08466856855057,326.5896203969052,858.4664821797571,406.3886217972924,375.3145014834406,302.30396904655566,1084.0070923272888,202.11517099344812,203.14351099314786,244.60924668635968,649.8679286729557
4571,1319.522402545443,2400.32147989116,1156.203453568067,4876.04733600467,73.05221778235479,94.56073332025899,133.00676734333757,300.6197184459513,38.526188183426044,99.65544245651371,41.00559221831882,179.18722285825856,264.0018900437066,357.1363144586095,326.47533738645575,947.6135418887718,419.237127583402,443.98845564323665,302.1981842772434,1165.4237675038821,221.48365501446648,253.17121045545963,244.52365094372365,719.1785164136497
4572,1446.427699567778,2665.3746411803813,1165.848355734969,5277.650696483129,76.34309089788192,108.71067140451797,134.11629288108225,319.17005518348213,44.31182629230247,109.64831963977869,41.347655653626035,195.30780158570718,282.49066430499624,406.72064734700535,329.19875313070156,1018.4100647827031,459.72047107034774,500.9964225473455,304.71908309775347,1265.4359767154467,239.41808033602194,288.6801483750049,246.5634361420534,774.6616648530803
4573,1605.299474345747,2853.3542969016517,1174.3375100904166,5632.991281337815,82.05829729348208,117.04075815000478,135.09286406741822,334.1919195109051,48.2458135806956,118.88898436327577,41.64872965639224,208.7835276003636,296.6596478394827,439.20441657483,331.59582219650275,1067.4598866108154,506.4842861966603,540.5394327842363,306.937902825673,1353.9616218065696,254.30149500058653,314.78517760504525,248.35879405247388,817.4454666581056
4574,1714.7769546489758,2964.744988882612,1176.6306609217181,5856.152604453306,89.51421880048804,121.96977652192732,135.35666243107198,346.84065775348733,51.20799788765009,122.94038555091691,41.7300579101639,215.87844134873092,332.9322283648923,486.3970455749956,332.24333556365,1151.572609503538,532.8813290211444,559.644956786504,307.53726621224183,1400.0635520198903,272.991404528561,332.06069716155116,248.84376891715192,853.8958706072641
