datetime,Denver_cf,East_cf,Mountain_cf,North_cf,South_cf,West_cf
2018-01-04 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-04 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 07:30:00,-0.0,0.06856157491028726,-0.0,-0.0,0.03061515839985996,0.0
2018-01-05 08:30:00,0.10321343302564052,0.48162787946080704,0.09090581114204292,0.006658715006115055,0.1507745568409913,0.12361822144131203
2018-01-05 09:30:00,0.0649190261577398,0.27848302039232653,0.25761907686453855,0.0004999654236635885,0.1768223297398523,0.35229616699231375
2018-01-05 10:30:00,0.1135046366109516,0.18005314857064075,0.30562465409047235,0.20399902003364195,0.19434165048713792,0.3379914205882373
2018-01-05 11:30:00,0.13040899612690596,0.3002392580721537,0.4401296813317742,0.06925919109343046,0.34126415709093044,0.449304278897632
2018-01-05 12:30:00,0.10976851889142096,0.2371776935056673,0.3768872251594393,0.05827878500095091,0.20757307235621203,0.429111025852764
2018-01-05 13:30:00,0.03566321426859598,0.20715727721749672,0.4055273721722647,0.22823196773662316,0.48210673494554523,0.4736674195291702
2018-01-05 14:30:00,0.32058522418463775,0.08547323162254064,0.31046149773262904,0.27852632806773453,0.5198088321923923,0.5216628133367531
2018-01-05 15:30:00,0.08788043381790145,0.09687978461993048,0.06948380085913589,0.08412102538703069,0.4863584139305451,0.5034467725604722
2018-01-05 16:30:00,0.007675236001463705,0.02482570783614293,0.008220799457517483,0.030588225509358274,0.11371566150364022,0.046424509000081673
2018-01-05 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-05 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 07:30:00,-0.0,0.0037973627485948123,-0.0,-0.0,0.0016493979739801007,0.0
2018-01-06 08:30:00,0.061884541235721534,0.10347871641835822,0.09017056246947464,0.07226267346272618,0.20470593860444047,0.03592080915579113
2018-01-06 09:30:00,0.18186163326219923,0.1029889291548907,0.2004607808739409,0.18954145249892873,0.2310882885721037,0.21920511480176724
2018-01-06 10:30:00,0.2281348168543354,0.31334973105379327,0.26433548670610174,0.20362201500927454,0.21792670778548182,0.27509808479059455
2018-01-06 11:30:00,0.31375549070766534,0.3147678528709226,0.31177210727102117,0.18599648093020538,0.28498320335413674,0.2700422781452222
2018-01-06 12:30:00,0.41006385935455447,0.2757549411161305,0.283917088827975,0.22730738054497557,0.2499228447089311,0.17782113384227552
2018-01-06 13:30:00,0.45759287160221046,0.21650247426084968,0.2929526864214527,0.12128669739689903,0.2806788998315434,0.229104289967784
2018-01-06 14:30:00,0.4892357054218938,0.06777690225259135,0.262347575325084,0.06675890988970168,0.09638362597135382,0.06271710009746567
2018-01-06 15:30:00,0.4415283702212764,0.024886100656428826,0.058702467325539055,0.026786220841166063,0.12505688979920765,0.07775229167625657
2018-01-06 16:30:00,0.01437411383909275,0.00010800628799383517,0.010309473312444618,0.0021867126949990023,0.014741389394916253,0.007631724060153351
2018-01-06 17:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-06 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-07 07:30:00,0.012957230671787496,0.05722675656891474,-0.0,-0.0,0.026734872243173217,0.0
