datetime,East_2018_wind_point1_cf,East_2018_wind_point2_cf,East_2018_wind_point3_cf,North_2018_wind_point1_cf,South_2018_wind_point1_cf
2018-10-21 23:00:00,0.3717808671898133,0.03069614236129983,0.06667836723699974,0.3795026699069275,0.21761218903200658
2018-10-22 00:00:00,0.20975735511186622,0.08514681815274855,0.19604996540563116,0.3076803820612331,0.22342156041056016
2018-10-22 01:00:00,0.023124118443490337,0.0934665744236067,0.2823062169535674,0.07670413747235114,0.20060359539416073
2018-10-22 02:00:00,0.05023516203796218,0.0829322210229556,0.11692588152220841,0.0,0.3505497411466261
2018-10-22 03:00:00,0.18334309457420317,0.0331115424838903,0.04958345410794152,0.0,0.16223711886673725
2018-10-22 04:00:00,0.32619796651084715,0.0,0.06615244272653456,0.039419509220999696,0.04465483689931047
2018-10-22 05:00:00,0.991003071503077,0.02068186447414189,0.10434862827265962,0.049385841954569173,0.03838131102913648
2018-10-22 06:00:00,0.7927620797984143,0.0,0.13617356042797965,0.04171117073313404,0.061829314989989295
2018-10-22 07:00:00,0.7601481392147452,0.02610928044456722,0.1827310637795196,0.09326554134031043,0.06023913671590719
2018-10-22 08:00:00,0.44446339541854346,0.06035481535351115,0.07129806883550736,0.09248179408573681,0.059370005020136014
2018-10-22 09:00:00,0.19870866617097083,0.030765735632968604,0.04317514588641649,0.05668396199286588,0.0
2018-10-22 10:00:00,0.0849595119310112,0.0,0.07125033813434535,0.0,0.0
2018-10-22 11:00:00,0.07960710947371172,0.02757137855862974,0.05102393387050813,0.0,0.0
2018-10-22 12:00:00,0.09973341532810964,0.07835127676941488,0.04785470513866221,0.029040914012910188,0.034244764106863196
2018-10-22 13:00:00,0.12186967173399876,0.09295798017080749,0.09556553633017506,0.08731175376831228,0.1550856502499426
2018-10-22 14:00:00,0.10493505687946887,0.24523386391082355,0.1334016722553415,0.14251840790523496,0.4595504929892865
2018-10-22 15:00:00,0.18002274773818575,0.40412525525263115,0.20474364933071904,0.1380150673461438,0.5513113086701766
2018-10-22 16:00:00,0.3246338494122021,0.7472986881217872,0.2802824493851576,0.3328839024340417,0.7286367229450088
2018-10-22 17:00:00,0.40581437516159513,0.47445749552476474,0.40483166389752917,0.5723968385793138,0.6723131173483862
2018-10-22 18:00:00,0.58566698513182,0.7650740572807502,0.6315306319192846,1.0,0.8292358041740384
2018-10-22 19:00:00,0.8132085694861286,0.9348133280943576,1.0,1.0,0.9821823526588064
2018-10-22 20:00:00,0.966318200849558,1.0,1.0,1.0,0.9632937853189376
